代码,名称,综合评分,动量分,技术分,基本面分,量能分,风险分,板块,已持仓
000715,中兴商业,29.8,20.0,41.5,15.0,25.0,36.0,其他,False
000633,合金投资,29.8,23.6,38.5,5.0,40.0,36.0,其他,False
002172,澳洋健康,29.8,17.3,38.5,5.0,40.0,48.0,其他,False
603121,华培动力,29.8,9.8,46.5,20.0,45.0,20.0,其他,False
002314,南山控股,29.8,20.3,41.5,10.0,32.5,36.0,其他,False
603528,多伦科技,29.7,25.6,27.0,10.0,37.5,48.0,其他,False
603106,恒银科技,29.7,20.5,34.5,10.0,32.5,48.0,其他,False
600620,天宸股份,29.7,12.1,41.5,20.0,32.5,36.0,其他,False
002037,保利联合,29.7,24.4,34.5,5.0,32.5,48.0,其他,False
600231,凌钢股份,29.7,31.3,31.5,5.0,25.0,48.0,其他,False
002978,安宁股份,29.7,12.0,41.5,20.0,32.5,36.0,有色金属、工业金属,False
002244,滨江集团,29.6,26.9,46.5,5.0,32.5,20.0,其他,False
600444,国机通用,29.6,22.0,40.5,5.0,37.5,36.0,其他,False
601798,蓝科高新,29.6,19.8,31.5,10.0,40.0,48.0,其他,False
002339,积成电子,29.6,15.0,34.5,30.0,32.5,28.0,其他,False
002357,富临运业,29.6,22.5,46.5,5.0,32.5,28.0,其他,False
002544,普天科技,29.6,12.7,34.5,30.0,37.5,28.0,其他,False
603969,银龙股份,29.6,18.5,46.5,10.0,32.5,28.0,其他,False
603081,大丰实业,29.6,14.1,31.5,35.0,32.5,28.0,其他,False
002286,保龄宝,29.6,14.5,38.5,20.0,32.5,36.0,其他,False
601966,玲珑轮胎,29.6,14.7,33.5,20.0,42.5,36.0,其他,False
000409,云鼎科技,29.5,19.0,41.5,10.0,32.5,36.0,其他,False
002556,辉隆股份,29.5,19.6,36.5,20.0,25.0,36.0,其他,False
002567,唐人神,29.5,23.7,34.5,5.0,32.5,48.0,其他,False
002324,普利特,29.5,7.1,41.5,35.0,25.0,28.0,其他,False
600802,福建水泥,29.5,23.8,34.5,5.0,32.5,48.0,其他,False
600713,南京医药,29.5,24.2,41.5,5.0,30.0,36.0,其他,False
002553,南方精工,29.5,6.9,38.5,25.0,40.0,36.0,其他,False
600249,两面针,29.5,23.0,41.5,5.0,32.5,36.0,其他,False
600216,浙江医药,29.5,19.5,38.5,10.0,37.5,36.0,其他,False
002084,海鸥住工,29.5,24.1,31.5,5.0,37.5,48.0,其他,False
600968,海油发展,29.5,20.5,20.0,25.0,50.0,36.0,其他,False
605338,巴比食品,29.5,3.4,33.5,40.0,32.5,36.0,其他,False
603357,设计总院,29.5,21.3,38.5,10.0,25.0,44.0,其他,False
600386,北巴传媒,29.5,23.7,34.5,5.0,32.5,48.0,其他,False
603987,康德莱,29.5,22.2,38.5,10.0,32.5,36.0,其他,False
603087,甘李药业,29.4,13.9,38.5,20.0,32.5,36.0,其他,False
600803,新奥股份,29.4,24.5,34.5,5.0,30.0,48.0,其他,False
002483,润邦股份,29.4,18.8,41.5,10.0,32.5,36.0,其他,False
000572,海马汽车,29.3,9.9,38.5,20.0,40.0,36.0,其他,False
002995,天地在线,29.3,5.7,38.5,35.0,32.5,28.0,其他,False
603086,先达股份,29.3,12.1,33.5,25.0,37.5,36.0,其他,False
600987,航民股份,29.3,18.2,33.5,20.0,32.5,36.0,其他,False
002670,国盛证券,29.3,18.9,38.5,5.0,32.5,48.0,其他,False
002817,黄山胶囊,29.3,23.2,31.5,10.0,42.5,36.0,其他,False
600808,马钢股份,29.3,7.8,36.5,35.0,32.5,28.0,其他,False
002692,远程股份,29.3,14.0,41.5,25.0,25.0,28.0,其他,False
600173,卧龙新能,29.2,17.6,41.5,10.0,32.5,36.0,其他,False
002732,燕塘乳业,29.2,24.3,26.5,10.0,37.5,48.0,其他,False
600272,开开实业,29.2,23.0,31.5,5.0,37.5,48.0,其他,False
002075,沙钢股份,29.2,16.1,44.5,5.0,37.5,36.0,其他,False
000025,特 力Ａ,29.2,20.7,38.5,10.0,32.5,36.0,其他,False
002304,洋河股份,29.2,15.6,33.5,20.0,37.5,36.0,白酒,False
600643,爱建集团,29.2,22.5,34.5,10.0,37.5,36.0,其他,False
600051,宁波联合,29.2,25.4,31.5,5.0,32.5,48.0,其他,False
600721,百花医药,29.1,16.5,38.5,15.0,32.5,36.0,其他,False
600594,益佰制药,29.1,13.9,44.5,15.0,25.0,36.0,其他,False
605378,野马电池,29.1,15.2,33.5,20.0,37.5,36.0,其他,False
000635,英 力 特,29.1,17.7,41.5,5.0,40.0,36.0,其他,False
600104,上汽集团,29.1,21.4,33.5,5.0,40.0,44.0,新能源汽车,False
000797,中国武夷,29.1,24.9,31.5,5.0,32.5,48.0,其他,False
601015,陕西黑猫,29.1,16.3,41.5,5.0,42.5,36.0,其他,False
000002,万 科Ａ,29.1,8.5,38.5,25.0,32.5,36.0,其他,False
002395,双象股份,29.1,12.7,46.5,20.0,32.5,20.0,其他,False
605090,九丰能源,29.1,14.8,53.5,5.0,30.0,28.0,其他,False
000501,武商集团,29.1,17.8,33.5,15.0,40.0,36.0,其他,False
600486,扬农化工,29.1,11.2,33.5,25.0,37.5,36.0,其他,False
000985,大庆华科,29.1,25.7,33.5,5.0,40.0,36.0,其他,False
000822,山东海化,29.1,14.7,36.5,20.0,32.5,36.0,其他,False
600363,联创光电,29.1,11.7,44.5,5.0,55.0,28.0,其他,False
600865,百大集团,29.1,17.6,33.5,20.0,32.5,36.0,其他,False
600864,哈投股份,29.1,14.3,41.5,20.0,22.5,36.0,其他,False
603216,梦天家居,29.0,3.9,34.5,40.0,42.5,20.0,其他,False
000931,中 关 村,29.0,19.7,38.5,15.0,25.0,36.0,其他,False
600838,上海九百,29.0,13.0,33.5,25.0,32.5,36.0,其他,False
603138,海量数据,29.0,12.5,34.5,35.0,32.5,20.0,其他,False
002343,慈文传媒,29.0,9.6,38.5,20.0,37.5,36.0,其他,False
002363,隆基机械,29.0,21.4,34.5,5.0,32.5,48.0,其他,False
000564,供销大集,29.0,16.2,34.5,10.0,57.5,28.0,其他,False
002743,富煌钢构,28.9,25.3,34.5,5.0,32.5,40.0,其他,False
600862,中航高科,28.9,10.0,41.5,15.0,37.5,36.0,其他,False
600822,上海物贸,28.9,21.9,31.5,5.0,37.5,48.0,其他,False
002565,顺灏股份,28.9,16.6,53.5,10.0,25.0,20.0,其他,False
603887,城地香江,28.9,11.9,34.5,30.0,32.5,28.0,其他,False
002094,青岛金王,28.9,11.7,38.5,20.0,32.5,36.0,其他,False
600299,安迪苏,28.9,20.4,27.5,25.0,37.5,28.0,其他,False
002663,普邦股份,28.9,28.2,34.5,5.0,40.0,28.0,其他,False
600241,时代万恒,28.9,14.6,33.5,25.0,37.5,28.0,其他,False
600732,爱旭股份,28.9,17.1,33.5,20.0,40.0,28.0,其他,False
600675,中华企业,28.9,21.3,34.5,5.0,32.5,48.0,其他,False
002100,天康生物,28.9,28.3,41.5,5.0,25.0,28.0,其他,False
000563,陕国投Ａ,28.8,23.9,33.5,5.0,32.5,44.0,其他,False
002004,华邦健康,28.8,19.0,38.5,10.0,32.5,36.0,其他,False
605116,奥锐特,28.8,12.6,38.5,15.0,37.5,36.0,其他,False
001296,长江材料,28.8,16.2,41.5,10.0,32.5,36.0,其他,False
600287,苏豪时尚,28.8,21.4,31.5,5.0,37.5,48.0,其他,False
605167,利柏特,28.8,14.8,46.5,10.0,42.5,20.0,其他,False
603727,博迈科,28.8,22.4,35.0,5.0,50.0,28.0,其他,False
601898,中煤能源,28.8,24.4,31.5,10.0,45.0,28.0,其他,False
002085,万丰奥威,28.8,15.2,41.5,5.0,42.5,36.0,其他,False
002508,老板电器,28.8,19.2,34.5,15.0,32.5,36.0,其他,False
000039,中集集团,28.8,18.6,46.5,5.0,42.5,20.0,其他,False
603406,天富龙,28.8,19.9,41.5,5.0,32.5,36.0,其他,False
000713,国投丰乐,28.8,23.6,33.5,5.0,32.5,44.0,其他,False
601567,三星电气,28.8,6.8,55.0,10.0,32.5,28.0,其他,False
003040,楚天龙,28.8,16.8,34.5,10.0,32.5,48.0,其他,False
001233,海安集团,28.7,14.9,34.5,25.0,32.5,28.0,其他,False
002239,奥特佳,28.7,18.8,38.5,5.0,40.0,36.0,其他,False
002228,合兴包装,28.7,18.0,31.5,20.0,32.5,36.0,其他,False
603220,中贝通信,28.7,22.8,46.5,5.0,32.5,20.0,其他,False
002373,千方科技,28.7,15.8,41.5,10.0,32.5,36.0,其他,False
002791,坚朗五金,28.7,10.7,41.5,10.0,42.5,36.0,其他,False
000998,隆平高科,28.7,16.3,36.5,10.0,32.5,44.0,其他,False
600250,南京商旅,28.7,14.7,22.5,40.0,25.0,36.0,其他,False
002420,毅昌科技,28.7,15.8,41.5,5.0,40.0,36.0,其他,False
603395,红四方,28.7,15.7,33.5,20.0,32.5,36.0,其他,False
600649,城投控股,28.6,18.1,38.5,10.0,32.5,36.0,其他,False
001367,海森药业,28.6,21.8,34.5,15.0,25.0,36.0,其他,False
600810,神马股份,28.6,5.5,33.5,35.0,37.5,28.0,其他,False
000761,本钢板材,28.6,15.4,41.5,5.0,40.0,36.0,其他,False
002099,海翔药业,28.6,6.4,38.5,25.0,32.5,36.0,其他,False
002597,金禾实业,28.6,11.2,34.5,25.0,40.0,28.0,其他,False
002908,德生科技,28.6,15.8,34.5,15.0,37.5,36.0,其他,False
002104,恒宝股份,28.5,10.5,41.5,10.0,50.0,28.0,其他,False
000069,华侨城Ａ,28.5,11.4,33.5,20.0,40.0,36.0,其他,False
603968,醋化股份,28.5,17.2,34.5,5.0,37.5,48.0,其他,False
600064,南京高科,28.5,17.8,38.5,10.0,32.5,36.0,其他,False
601113,华鼎股份,28.5,22.6,31.5,5.0,32.5,48.0,其他,False
600871,石化油服,28.5,13.9,34.5,20.0,32.5,36.0,其他,False
600359,新农开发,28.5,24.6,31.5,10.0,32.5,36.0,其他,False
603273,天元智能,28.5,19.2,38.5,5.0,37.5,36.0,其他,False
600668,尖峰集团,28.5,7.6,33.5,35.0,32.5,28.0,其他,False
603801,志邦家居,28.5,17.6,38.5,10.0,32.5,36.0,其他,False
600828,茂业商业,28.5,10.7,41.5,15.0,32.5,36.0,其他,False
600785,新华百货,28.4,14.9,34.5,25.0,30.0,28.0,其他,False
601599,浙文影业,28.4,14.5,33.5,20.0,32.5,36.0,其他,False
002564,天沃科技,28.4,23.4,34.5,5.0,32.5,40.0,其他,False
603566,普莱柯,28.4,15.5,33.5,15.0,30.0,44.0,其他,False
600571,信雅达,28.4,11.3,34.5,20.0,37.5,36.0,其他,False
605368,蓝天燃气,28.4,20.3,26.5,5.0,37.5,56.0,其他,False
001338,永顺泰,28.4,21.5,38.5,5.0,32.5,36.0,其他,False
600438,通威股份,28.4,18.1,27.5,20.0,37.5,36.0,光伏,False
000789,万年青,28.4,19.0,36.5,5.0,32.5,44.0,其他,False
603218,日月股份,28.3,18.0,41.5,5.0,32.5,36.0,其他,False
603258,电魂网络,28.3,9.6,38.5,15.0,40.0,36.0,其他,False
600313,农发种业,28.3,9.1,38.5,20.0,32.5,36.0,其他,False
002852,道道全,28.3,12.7,38.5,20.0,25.0,36.0,其他,False
600760,中航沈飞,28.3,15.5,41.5,5.0,37.5,36.0,其他,False
601601,中国太保,28.3,19.7,33.5,10.0,37.5,36.0,其他,False
002583,海能达,28.3,13.2,38.5,15.0,32.5,36.0,其他,False
600477,杭萧钢构,28.3,18.8,34.5,5.0,32.5,48.0,其他,False
002659,凯文教育,28.3,10.4,33.5,25.0,32.5,36.0,其他,False
000065,北方国际,28.3,24.7,34.5,5.0,32.5,36.0,其他,False
603668,天马科技,28.2,10.1,33.5,20.0,40.0,36.0,其他,False
600966,博汇纸业,28.2,14.3,44.5,5.0,32.5,36.0,其他,False
603103,横店影视,28.2,14.3,44.5,5.0,32.5,36.0,其他,False
600569,安阳钢铁,28.2,21.3,37.5,5.0,32.5,36.0,其他,False
002840,华统股份,28.2,16.6,50.5,5.0,32.5,20.0,其他,False
601628,中国人寿,28.2,17.6,38.5,10.0,30.0,36.0,其他,False
002637,赞宇科技,28.2,5.9,34.5,35.0,40.0,20.0,其他,False
002777,久远银海,28.2,16.8,39.0,10.0,40.0,28.0,其他,False
002218,拓日新能,28.1,13.1,41.5,20.0,25.0,28.0,其他,False
600729,重百集团,28.1,21.0,33.5,10.0,32.5,36.0,其他,False
000788,北大医药,28.1,19.9,38.5,10.0,25.0,36.0,其他,False
600230,沧州大化,28.1,7.0,33.5,35.0,30.0,28.0,其他,False
600833,第一医药,28.1,26.9,31.5,5.0,32.5,36.0,其他,False
002116,中国海诚,28.1,19.3,38.5,5.0,25.0,44.0,其他,False
002879,长缆科技,28.1,5.4,41.5,25.0,32.5,28.0,其他,False
605337,李子园,28.1,21.3,33.5,10.0,32.5,36.0,其他,False
002790,瑞尔特,28.0,15.7,38.5,10.0,32.5,36.0,其他,False
603898,好莱客,28.0,16.7,37.5,10.0,32.5,36.0,其他,False
002088,鲁阳节能,28.0,16.6,41.5,5.0,32.5,36.0,其他,False
000731,四川美丰,28.0,21.6,36.5,5.0,32.5,36.0,其他,False
600638,新黄浦,28.0,16.8,41.5,10.0,32.5,28.0,其他,False
002021,中捷资源,28.0,25.6,34.5,5.0,37.5,28.0,其他,False
605108,同庆楼,28.0,10.0,36.5,20.0,32.5,36.0,其他,False
600371,万向德农,28.0,22.6,31.5,10.0,32.5,36.0,其他,False
000525,红太阳,27.9,20.1,33.5,10.0,32.5,36.0,其他,False
000757,浩物股份,27.9,22.4,31.5,5.0,40.0,36.0,其他,False
603529,爱玛科技,27.9,7.7,50.0,5.0,32.5,36.0,其他,False
603385,惠达卫浴,27.9,22.4,31.5,10.0,32.5,36.0,其他,False
603639,海利尔,27.9,17.8,32.5,10.0,40.0,36.0,其他,False
600403,大有能源,27.9,14.2,38.5,5.0,42.5,36.0,其他,False
600436,片仔癀,27.9,12.9,33.5,15.0,40.0,36.0,其他,False
002728,特一药业,27.9,8.8,38.5,20.0,30.0,36.0,其他,False
600741,华域汽车,27.8,15.9,33.5,5.0,40.0,44.0,其他,False
600556,天下秀,27.8,5.8,41.5,20.0,37.5,28.0,其他,False
002096,易普力,27.8,13.2,41.5,5.0,37.5,36.0,其他,False
000786,北新建材,27.8,22.0,31.5,10.0,32.5,36.0,其他,False
000968,蓝焰控股,27.8,25.9,31.5,10.0,32.5,28.0,其他,False
600716,凤凰股份,27.7,18.8,38.5,5.0,40.0,28.0,其他,False
002788,鹭燕医药,27.7,8.8,41.5,20.0,30.0,28.0,其他,False
600967,内蒙一机,27.7,13.1,41.5,5.0,37.5,36.0,其他,False
002548,金新农,27.7,6.9,38.5,25.0,32.5,28.0,其他,False
600684,珠江股份,27.6,7.6,33.5,20.0,40.0,36.0,其他,False
600579,中化装备,27.6,14.5,38.5,5.0,40.0,36.0,其他,False
600990,四创电子,27.6,15.4,38.5,5.0,37.5,36.0,其他,False
000919,金陵药业,27.6,17.5,38.5,10.0,25.0,36.0,其他,False
002724,海洋王,27.6,10.0,38.5,15.0,32.5,36.0,元件、被动元件,False
002098,浔兴股份,27.6,13.9,38.5,10.0,32.5,36.0,其他,False
000860,顺鑫农业,27.5,12.7,33.5,10.0,45.0,36.0,其他,False
603326,我乐家居,27.5,18.0,31.5,15.0,30.0,36.0,其他,False
601595,上海电影,27.5,18.4,33.5,10.0,32.5,36.0,其他,False
603612,索通发展,27.4,9.7,30.5,30.0,32.5,28.0,其他,False
600742,富维股份,27.4,14.6,38.5,5.0,37.5,36.0,其他,False
000558,天府文旅,27.4,10.0,41.5,10.0,32.5,36.0,其他,False
002783,凯龙股份,27.4,10.7,38.5,10.0,37.5,36.0,其他,False
600812,华北制药,27.4,13.3,33.5,10.0,42.5,36.0,其他,False
002173,创新医疗,27.4,18.3,39.0,5.0,37.5,28.0,其他,False
600103,XD青山纸,27.4,16.8,46.5,5.0,25.0,28.0,其他,False
603331,百达精工,27.4,9.8,46.5,10.0,40.0,20.0,其他,False
600644,乐山电力,27.4,28.7,34.5,5.0,25.0,28.0,其他,False
001208,华菱线缆,27.4,5.6,34.5,30.0,32.5,28.0,其他,False
002383,合众思壮,27.4,17.3,34.5,10.0,32.5,36.0,其他,False
000019,深粮控股,27.3,21.7,33.5,5.0,32.5,36.0,其他,False
002223,鱼跃医疗,27.3,6.6,38.5,15.0,37.5,36.0,其他,False
000830,鲁西化工,27.3,11.9,33.5,20.0,37.5,28.0,其他,False
601611,中国核建,27.3,11.3,41.5,5.0,37.5,36.0,其他,False
601012,隆基绿能,27.3,16.6,38.5,5.0,32.5,36.0,激光设备、光伏,False
002595,豪迈科技,27.3,6.9,33.5,30.0,40.0,20.0,其他,False
603136,天目湖,27.2,21.1,33.5,10.0,25.0,36.0,其他,False
603000,人民网,27.2,16.4,34.5,10.0,32.5,36.0,其他,False
002773,康弘药业,27.2,9.7,33.5,20.0,32.5,36.0,其他,False
000726,鲁 泰Ａ,27.2,17.4,33.5,10.0,32.5,36.0,其他,False
600585,海螺水泥,27.2,17.2,33.5,10.0,32.5,36.0,其他,False
600679,上海凤凰,27.1,17.1,33.5,5.0,40.0,36.0,其他,False
002905,金逸影视,27.1,12.6,38.5,10.0,40.0,28.0,其他,False
002492,恒基达鑫,27.0,9.2,38.5,10.0,37.5,36.0,其他,False
002478,常宝股份,27.0,7.8,38.5,20.0,32.5,28.0,其他,False
603599,广信股份,27.0,10.0,33.5,25.0,30.0,28.0,其他,False
603886,元祖股份,27.0,15.8,26.5,20.0,32.5,36.0,其他,False
002714,牧原股份,27.0,16.8,33.5,5.0,40.0,36.0,其他,False
001220,世盟股份,27.0,11.6,38.5,10.0,32.5,36.0,其他,False
603011,合锻智能,27.0,17.3,34.5,10.0,37.5,28.0,其他,False
002623,亚玛顿,26.9,15.2,46.5,5.0,32.5,20.0,其他,False
600618,氯碱化工,26.9,3.6,38.5,25.0,32.5,28.0,其他,False
002233,塔牌集团,26.9,19.7,33.5,10.0,25.0,36.0,其他,False
603381,永臻股份,26.9,20.6,34.5,5.0,25.0,40.0,其他,False
600645,中源协和,26.9,8.1,33.5,20.0,32.5,36.0,其他,False
600410,华胜天成,26.9,7.7,34.5,25.0,32.5,28.0,其他,False
600708,光明地产,26.8,22.7,34.5,5.0,32.5,28.0,其他,False
002394,联发股份,26.7,16.5,41.5,5.0,30.0,28.0,其他,False
603787,新日股份,26.7,11.9,38.5,5.0,37.5,36.0,其他,False
002459,晶澳科技,26.7,17.5,31.5,5.0,40.0,36.0,其他,False
605333,沪光股份,26.6,9.1,27.0,20.0,50.0,28.0,其他,False
000017,深中华A,26.6,15.1,33.5,5.0,40.0,36.0,其他,False
600284,浦东建设,26.6,21.9,34.5,5.0,32.5,28.0,其他,False
601118,海南橡胶,26.6,14.1,46.5,5.0,32.5,20.0,其他,False
600128,苏豪弘业,26.6,18.6,33.5,5.0,32.5,36.0,其他,False
000705,浙江震元,26.6,13.4,32.5,10.0,37.5,36.0,其他,False
600817,宇通重工,26.5,14.2,33.5,10.0,32.5,36.0,其他,False
600749,西藏旅游,26.5,13.4,38.5,5.0,32.5,36.0,其他,False
000759,中百集团,26.5,14.4,31.5,10.0,32.5,40.0,其他,False
603456,九洲药业,26.5,9.1,36.5,10.0,37.5,36.0,其他,False
001386,马可波罗,26.5,9.5,38.5,10.0,32.5,36.0,其他,False
601311,骆驼股份,26.5,18.5,34.5,5.0,30.0,36.0,其他,False
000533,顺钠股份,26.4,17.2,34.5,20.0,25.0,20.0,其他,False
600722,金牛化工,26.4,20.9,38.5,10.0,25.0,20.0,其他,False
002073,软控股份,26.4,10.5,33.5,10.0,40.0,36.0,其他,False
601619,嘉泽新能,26.4,16.9,34.5,15.0,25.0,28.0,其他,False
605286,同力天启,26.4,17.3,34.5,5.0,40.0,28.0,其他,False
600097,开创国际,26.4,15.9,31.5,10.0,32.5,36.0,其他,False
600551,时代出版,26.4,17.0,34.5,5.0,32.5,36.0,其他,False
601890,亚星锚链,26.4,14.0,33.5,10.0,32.5,36.0,其他,False
600676,交运股份,26.3,8.2,46.5,5.0,42.5,20.0,其他,False
603105,芯能科技,26.3,16.5,34.5,15.0,25.0,28.0,其他,False
002601,龙佰集团,26.3,4.2,34.5,20.0,42.5,28.0,氟化工,False
003015,日久光电,26.3,16.1,27.5,10.0,40.0,36.0,其他,False
600782,新钢股份,26.3,13.5,38.5,5.0,30.0,36.0,其他,False
000932,华菱钢铁,26.3,7.7,38.5,5.0,42.5,36.0,其他,False
601808,中海油服,26.3,16.7,22.5,20.0,32.5,36.0,其他,False
002682,龙洲股份,26.2,12.3,34.5,5.0,40.0,36.0,其他,False
603393,新天然气,26.2,12.6,34.5,10.0,40.0,28.0,其他,False
000545,金浦钛业,26.1,19.6,34.5,5.0,32.5,28.0,其他,False
600860,京城股份,26.1,13.2,27.0,5.0,40.0,48.0,其他,False
600178,东安动力,26.1,6.4,41.5,5.0,37.5,36.0,其他,False
002393,力生制药,26.1,5.6,36.5,15.0,32.5,36.0,其他,False
002676,顺威股份,26.1,8.8,41.5,20.0,25.0,20.0,其他,False
000410,沈阳机床,26.0,15.1,34.5,5.0,32.5,36.0,其他,False
002131,利欧股份,26.0,3.6,39.0,20.0,40.0,20.0,其他,False
002535,林州重机,26.0,18.7,31.5,5.0,40.0,28.0,其他,False
002356,赫美集团,26.0,15.3,38.5,5.0,32.5,28.0,其他,False
000923,河钢资源,26.0,8.1,34.5,15.0,40.0,28.0,其他,False
603352,至信股份,25.9,8.5,38.5,5.0,37.5,36.0,其他,False
601116,三江购物,25.9,10.9,38.5,10.0,32.5,28.0,其他,False
000777,中核科技,25.9,7.9,41.5,5.0,32.5,36.0,其他,False
000592,平潭发展,25.9,22.4,34.5,5.0,25.0,28.0,其他,False
600963,岳阳林纸,25.9,12.1,41.5,5.0,32.5,28.0,其他,False
601952,苏垦农发,25.9,19.3,33.5,5.0,25.0,36.0,其他,False
000625,长安汽车,25.8,11.7,33.5,5.0,40.0,36.0,其他,False
002195,岩山科技,25.8,14.6,34.5,10.0,32.5,28.0,其他,False
603200,上海洗霸,25.8,1.5,33.5,25.0,37.5,28.0,其他,False
600058,五矿发展,25.8,18.4,34.5,5.0,32.5,28.0,其他,False
603279,景津装备,25.7,10.2,38.5,10.0,32.5,28.0,其他,False
600682,南京新百,25.7,11.2,33.5,10.0,32.5,36.0,其他,False
603098,森特股份,25.7,8.6,33.5,10.0,37.5,36.0,其他,False
002318,久立特材,25.7,15.0,33.5,10.0,32.5,28.0,其他,False
000401,金隅冀东,25.7,14.8,33.5,5.0,32.5,36.0,其他,False
600583,海油工程,25.6,11.0,33.5,5.0,40.0,36.0,其他,False
002144,宏达高科,25.6,14.2,27.5,10.0,37.5,36.0,其他,False
000768,中航西飞,25.6,10.0,34.5,5.0,40.0,36.0,其他,False
002765,蓝黛科技,25.5,9.5,34.5,5.0,40.0,36.0,其他,False
000955,欣龙控股,25.5,13.2,38.5,5.0,32.5,28.0,其他,False
600422,昆药集团,25.5,6.6,33.5,10.0,40.0,36.0,其他,False
601020,华钰矿业,25.5,9.4,34.5,15.0,32.5,28.0,有色金属,False
002278,神开股份,25.5,6.9,41.5,10.0,22.5,36.0,其他,False
601865,福莱特,25.4,8.7,38.5,5.0,32.5,36.0,其他,False
002657,中科金财,25.4,10.3,34.5,5.0,37.5,36.0,其他,False
603878,武进不锈,25.4,9.8,41.5,5.0,32.5,28.0,其他,False
600986,浙文互联,25.4,5.6,53.5,5.0,25.0,20.0,其他,False
600866,星湖科技,25.3,5.1,41.5,5.0,32.5,36.0,其他,False
001696,宗申动力,25.3,8.2,38.5,5.0,32.5,36.0,其他,False
002649,博彦科技,25.3,12.2,34.5,5.0,32.5,36.0,其他,False
605365,立达信,25.3,9.3,45.5,10.0,25.0,20.0,其他,False
601949,中国出版,25.3,9.1,33.5,10.0,32.5,36.0,其他,False
603282,亚光股份,25.2,9.7,30.5,10.0,37.5,36.0,其他,False
603079,圣达生物,25.2,12.3,27.5,10.0,37.5,36.0,其他,False
002624,完美世界,25.2,1.4,41.5,20.0,32.5,20.0,其他,False
600067,冠城新材,25.2,7.8,38.5,5.0,32.5,36.0,其他,False
002165,红 宝 丽,25.1,0.6,34.5,25.0,40.0,20.0,其他,False
002506,协鑫集成,25.1,8.1,34.5,20.0,32.5,20.0,其他,False
603260,合盛硅业,25.1,16.6,34.5,5.0,30.0,28.0,其他,False
600273,XD嘉化能,25.0,9.6,20.0,25.0,32.5,36.0,其他,False
000707,双环科技,25.0,15.4,33.5,5.0,25.0,36.0,其他,False
603122,合富中国,24.9,9.0,41.5,5.0,30.0,28.0,其他,False
603058,永吉股份,24.9,11.0,34.5,10.0,32.5,28.0,其他,False
002427,尤夫股份,24.9,1.2,41.5,5.0,37.5,36.0,其他,False
601908,京运通,24.9,18.5,34.5,5.0,25.0,28.0,其他,False
002705,新宝股份,24.8,14.6,33.5,5.0,25.0,36.0,其他,False
000798,中水渔业,24.8,10.3,34.5,5.0,32.5,36.0,其他,False
002549,凯美特气,24.8,13.9,34.5,10.0,25.0,28.0,其他,False
002960,青鸟智控,24.8,7.8,33.5,10.0,40.0,28.0,其他,False
600793,宜宾纸业,24.8,4.5,41.5,5.0,30.0,36.0,其他,False
002209,达 意 隆,24.7,9.6,38.5,10.0,25.0,28.0,其他,False
603382,海阳科技,24.7,9.1,31.5,5.0,40.0,36.0,其他,False
002092,中泰化学,24.5,0.0,33.5,20.0,37.5,28.0,其他,False
001206,依依股份,24.4,9.3,33.5,5.0,32.5,36.0,其他,False
603036,如通股份,24.4,2.2,33.5,15.0,40.0,28.0,其他,False
600113,浙江东日,24.3,2.9,41.5,10.0,37.5,20.0,其他,False
000930,中粮科技,24.3,9.2,33.5,5.0,32.5,36.0,其他,False
000852,石化机械,24.2,13.4,26.5,5.0,37.5,36.0,其他,False
002469,三维化学,24.1,8.8,36.5,5.0,25.0,36.0,其他,False
002749,国光股份,24.1,0.5,33.5,15.0,32.5,36.0,其他,False
002769,普路通,24.1,0.0,33.5,10.0,50.0,28.0,其他,False
601003,柳钢股份,24.0,6.8,38.5,5.0,32.5,28.0,其他,False
002828,贝肯能源,23.9,4.5,31.5,5.0,42.5,36.0,其他,False
002225,濮耐股份,23.9,1.3,41.5,5.0,37.5,28.0,其他,False
000566,海南海药,23.9,3.4,33.5,10.0,32.5,36.0,其他,False
002368,太极股份,23.8,9.6,27.5,10.0,40.0,28.0,其他,False
600038,中直股份,23.8,8.2,33.5,5.0,30.0,36.0,其他,False
600746,江苏索普,23.8,11.0,33.5,5.0,32.5,28.0,其他,False
600507,方大特钢,23.7,7.7,36.5,5.0,32.5,28.0,其他,False
603113,金能科技,23.7,10.0,33.5,5.0,25.0,36.0,其他,False
000721,西安饮食,23.7,4.0,33.5,5.0,37.5,36.0,其他,False
603027,千禾味业,23.6,9.1,22.5,15.0,32.5,36.0,其他,False
